id,url_id,user_id,event_type,timestamp,details
217,217,331,created,2025-09-09 07:17:14,"{""short_code"":""iLozrU"",""original_url"":""https://acme.dev/vivid/orbit/217""}"
218,218,253,created,2026-02-01 11:03:17,"{""short_code"":""4gWf8N"",""original_url"":""https://opswise.net/gold/island/218""}"
219,219,44,created,2025-05-28 03:57:15,"{""short_code"":""WZtcxI"",""original_url"":""https://acme.dev/brisk/valley/219""}"
220,220,398,created,2026-01-16 19:31:56,"{""short_code"":""ZnJBby"",""original_url"":""https://seeded.app/forest/river/220""}"
221,221,107,created,2025-05-04 02:55:40,"{""short_code"":""6HAlg5"",""original_url"":""https://acme.dev/brisk/kernel/221""}"
222,222,40,created,2025-02-20 11:11:04,"{""short_code"":""g7Jpjf"",""original_url"":""https://relay.cloud/quiet/island/222""}"
223,223,118,created,2025-12-02 16:42:03,"{""short_code"":""KfPEfZ"",""original_url"":""https://seeded.app/opal/signal/223""}"
224,224,82,created,2025-02-27 13:03:59,"{""short_code"":""hUCgBr"",""original_url"":""https://relay.cloud/rapid/canyon/224""}"
225,225,185,created,2026-01-25 10:52:41,"{""short_code"":""PtdrHA"",""original_url"":""https://hackstack.io/lively/lagoon/225""}"
226,226,194,created,2025-01-30 07:39:37,"{""short_code"":""SOA6ML"",""original_url"":""https://example.com/rapid/quartz/226""}"
227,227,343,created,2025-05-04 23:21:42,"{""short_code"":""guNk3W"",""original_url"":""https://acme.dev/quiet/canyon/227""}"
228,228,306,created,2026-01-03 04:04:10,"{""short_code"":""ANacgc"",""original_url"":""https://opswise.net/jade/trail/228""}"
229,229,63,created,2025-05-23 04:56:46,"{""short_code"":""5QgDik"",""original_url"":""https://seeded.app/lively/orbit/229""}"
230,230,309,created,2025-09-17 02:15:10,"{""short_code"":""kpaynP"",""original_url"":""https://example.com/rapid/anchor/230""}"
231,231,86,created,2025-03-08 00:51:38,"{""short_code"":""0pqmhm"",""original_url"":""https://acme.dev/urban/network/231""}"
232,232,285,created,2025-09-03 08:38:45,"{""short_code"":""LOGEkj"",""original_url"":""https://relay.cloud/quiet/river/232""}"
233,233,230,created,2025-11-04 01:03:28,"{""short_code"":""9YpzGq"",""original_url"":""https://relay.cloud/ember/meadow/233""}"
234,234,335,created,2026-02-18 10:42:31,"{""short_code"":""SbcdIq"",""original_url"":""https://opswise.net/harbor/kernel/234""}"
235,235,342,created,2025-12-06 16:22:50,"{""short_code"":""A3DSNr"",""original_url"":""https://hackstack.io/young/harvest/235""}"
236,236,204,created,2025-03-28 02:52:12,"{""short_code"":""r2t7dV"",""original_url"":""https://hackstack.io/cobalt/window/236""}"
237,237,396,created,2025-02-19 04:54:38,"{""short_code"":""UmMN89"",""original_url"":""https://opswise.net/urban/lagoon/237""}"
238,238,231,created,2025-09-15 01:29:04,"{""short_code"":""plDwBM"",""original_url"":""https://example.com/proud/meadow/238""}"
239,239,82,created,2025-07-02 20:50:23,"{""short_code"":""qYleqL"",""original_url"":""https://relay.cloud/clear/uplink/239""}"
240,240,37,created,2025-09-02 20:56:07,"{""short_code"":""BvOgzD"",""original_url"":""https://opswise.net/harbor/trail/240""}"
241,241,267,created,2025-12-29 22:53:17,"{""short_code"":""rpefzZ"",""original_url"":""https://seeded.app/ember/lagoon/241""}"
242,242,77,created,2025-08-10 19:17:13,"{""short_code"":""uaWsNJ"",""original_url"":""https://relay.cloud/rapid/field/242""}"
243,243,56,created,2025-09-29 12:18:58,"{""short_code"":""gUjQQH"",""original_url"":""https://seeded.app/ivory/pioneer/243""}"
244,244,219,created,2025-08-20 03:19:16,"{""short_code"":""K2pBTk"",""original_url"":""https://seeded.app/ember/meadow/244""}"
245,245,191,created,2025-03-18 12:33:07,"{""short_code"":""8Ly7V0"",""original_url"":""https://acme.dev/vivid/delta/245""}"
246,246,200,created,2025-09-15 10:53:10,"{""short_code"":""zNAHDN"",""original_url"":""https://opswise.net/mellow/beacon/246""}"
247,247,252,created,2026-02-08 08:03:24,"{""short_code"":""MQF3I7"",""original_url"":""https://hackstack.io/dawn/trail/247""}"
248,248,327,created,2025-01-19 12:07:17,"{""short_code"":""wEuwxU"",""original_url"":""https://opswise.net/urban/zenith/248""}"
249,249,384,created,2025-01-12 22:57:43,"{""short_code"":""hRTfcF"",""original_url"":""https://hackstack.io/forest/island/249""}"
250,250,308,created,2026-02-14 09:03:41,"{""short_code"":""Biasty"",""original_url"":""https://example.com/warm/meadow/250""}"
251,251,24,created,2025-09-08 01:14:46,"{""short_code"":""A5W7C7"",""original_url"":""https://example.com/opal/garden/251""}"
252,252,394,created,2025-08-20 22:35:24,"{""short_code"":""tasZ5w"",""original_url"":""https://relay.cloud/silver/uplink/252""}"
253,253,139,created,2025-11-06 21:18:49,"{""short_code"":""8fbtLb"",""original_url"":""https://seeded.app/proud/valley/253""}"
254,254,53,created,2025-07-11 23:11:51,"{""short_code"":""XZDJgg"",""original_url"":""https://acme.dev/silver/window/254""}"
255,255,41,created,2025-12-15 00:41:39,"{""short_code"":""6N9tKu"",""original_url"":""https://hackstack.io/navy/yard/255""}"
256,256,45,created,2025-11-08 11:30:14,"{""short_code"":""WmaTI4"",""original_url"":""https://relay.cloud/jade/field/256""}"
257,257,236,created,2026-01-12 08:07:03,"{""short_code"":""0RB6Cj"",""original_url"":""https://acme.dev/amber/island/257""}"
258,258,176,created,2025-02-05 09:05:45,"{""short_code"":""8QXaax"",""original_url"":""https://seeded.app/jade/field/258""}"
259,259,93,created,2025-04-01 22:32:24,"{""short_code"":""Of4Umt"",""original_url"":""https://example.com/dawn/yard/259""}"
260,260,172,created,2025-12-13 08:24:42,"{""short_code"":""a2d2mC"",""original_url"":""https://relay.cloud/harbor/network/260""}"
261,261,29,created,2025-12-23 00:43:37,"{""short_code"":""gpHb96"",""original_url"":""https://acme.dev/urban/pioneer/261""}"
262,262,309,created,2025-05-11 18:41:56,"{""short_code"":""9sPmFi"",""original_url"":""https://acme.dev/mellow/island/262""}"
263,263,334,created,2025-05-22 17:54:39,"{""short_code"":""6eCGsS"",""original_url"":""https://seeded.app/calm/trail/263""}"
264,264,322,created,2025-10-17 13:28:59,"{""short_code"":""ZYY4jS"",""original_url"":""https://seeded.app/amber/engine/264""}"
265,265,145,created,2025-06-18 07:30:58,"{""short_code"":""BRXIOS"",""original_url"":""https://opswise.net/brisk/yard/265""}"
266,266,237,created,2025-04-30 15:12:06,"{""short_code"":""IOaGPH"",""original_url"":""https://opswise.net/mellow/anchor/266""}"
267,267,248,created,2025-01-26 19:54:49,"{""short_code"":""1f7gyP"",""original_url"":""https://relay.cloud/young/lagoon/267""}"
268,268,300,created,2025-07-03 08:03:19,"{""short_code"":""P0KrEP"",""original_url"":""https://relay.cloud/tidy/network/268""}"
269,269,269,created,2025-02-20 19:16:45,"{""short_code"":""fbHI8r"",""original_url"":""https://opswise.net/opal/lagoon/269""}"
270,270,36,created,2025-06-27 12:39:35,"{""short_code"":""2JehNg"",""original_url"":""https://acme.dev/dawn/yard/270""}"
271,271,256,created,2025-11-04 03:27:56,"{""short_code"":""N0LheB"",""original_url"":""https://opswise.net/tidy/beacon/271""}"
272,272,143,created,2025-08-01 02:54:17,"{""short_code"":""n1st6f"",""original_url"":""https://hackstack.io/cobalt/valley/272""}"
273,273,341,created,2025-02-17 19:06:31,"{""short_code"":""kUoJon"",""original_url"":""https://example.com/navy/quartz/273""}"
274,274,364,created,2025-10-26 02:02:54,"{""short_code"":""wcbcIk"",""original_url"":""https://opswise.net/quiet/engine/274""}"
275,275,269,created,2025-10-12 19:54:41,"{""short_code"":""UGa6Qk"",""original_url"":""https://seeded.app/silver/river/275""}"
276,276,59,created,2025-03-01 13:15:49,"{""short_code"":""oASHL5"",""original_url"":""https://opswise.net/forest/signal/276""}"
277,277,363,created,2025-12-27 08:40:34,"{""short_code"":""5qDibp"",""original_url"":""https://acme.dev/brisk/beacon/277""}"
278,278,191,created,2025-03-09 16:49:05,"{""short_code"":""cEHzIp"",""original_url"":""https://relay.cloud/proud/lagoon/278""}"
279,279,121,created,2025-03-21 11:23:01,"{""short_code"":""RBdhiv"",""original_url"":""https://acme.dev/tidy/beacon/279""}"
280,280,324,created,2025-08-10 02:57:28,"{""short_code"":""UD6OAP"",""original_url"":""https://acme.dev/cobalt/meadow/280""}"
281,281,245,created,2025-12-06 17:06:28,"{""short_code"":""xbH9r3"",""original_url"":""https://relay.cloud/amber/network/281""}"
282,282,282,created,2025-11-01 23:13:41,"{""short_code"":""OHom6X"",""original_url"":""https://relay.cloud/harbor/anchor/282""}"
283,283,340,created,2026-02-05 13:54:06,"{""short_code"":""hwII7g"",""original_url"":""https://relay.cloud/urban/engine/283""}"
284,284,316,created,2025-07-20 13:38:34,"{""short_code"":""J5ElR5"",""original_url"":""https://relay.cloud/clear/garden/284""}"
285,285,106,created,2025-09-08 15:43:46,"{""short_code"":""Kyxh8Y"",""original_url"":""https://opswise.net/brisk/delta/285""}"
286,286,71,created,2025-04-28 14:50:07,"{""short_code"":""ylXuET"",""original_url"":""https://seeded.app/urban/engine/286""}"
287,287,308,created,2025-07-29 07:30:42,"{""short_code"":""vtkX41"",""original_url"":""https://example.com/urban/island/287""}"
288,288,285,created,2025-06-01 21:13:01,"{""short_code"":""K8hMqc"",""original_url"":""https://relay.cloud/cobalt/trail/288""}"
289,289,176,created,2025-05-27 17:01:53,"{""short_code"":""tsNCp1"",""original_url"":""https://example.com/gold/journey/289""}"
290,290,176,created,2025-01-26 20:08:24,"{""short_code"":""6cU7Yq"",""original_url"":""https://seeded.app/opal/delta/290""}"
291,291,211,created,2025-06-10 08:07:02,"{""short_code"":""6cQd6Z"",""original_url"":""https://example.com/opal/window/291""}"
292,292,393,created,2025-05-22 03:00:04,"{""short_code"":""eEXuh3"",""original_url"":""https://acme.dev/clear/kernel/292""}"
293,293,111,created,2025-07-11 14:00:00,"{""short_code"":""7u7HhG"",""original_url"":""https://relay.cloud/mellow/network/293""}"
294,294,158,created,2025-03-27 06:37:41,"{""short_code"":""Ka5FyC"",""original_url"":""https://seeded.app/opal/harvest/294""}"
295,295,50,created,2026-01-31 01:33:24,"{""short_code"":""Ku7qm8"",""original_url"":""https://relay.cloud/urban/island/295""}"
296,296,88,created,2025-11-14 04:53:58,"{""short_code"":""hCn6Cq"",""original_url"":""https://relay.cloud/navy/signal/296""}"
297,297,197,created,2025-05-31 13:54:46,"{""short_code"":""Z8NAeD"",""original_url"":""https://acme.dev/vivid/canyon/297""}"
298,298,332,created,2025-09-23 20:00:47,"{""short_code"":""UnUl3b"",""original_url"":""https://seeded.app/rapid/delta/298""}"
299,299,95,created,2025-02-15 05:37:42,"{""short_code"":""1p3MG9"",""original_url"":""https://example.com/cobalt/engine/299""}"
300,300,342,created,2025-10-06 03:58:49,"{""short_code"":""uUII9U"",""original_url"":""https://seeded.app/clear/kernel/300""}"
301,301,262,created,2026-01-02 00:24:38,"{""short_code"":""S5bXN3"",""original_url"":""https://hackstack.io/urban/island/301""}"
302,302,105,created,2025-01-11 13:12:48,"{""short_code"":""ZsUhvW"",""original_url"":""https://relay.cloud/lively/anchor/302""}"
303,303,269,created,2025-06-27 04:34:19,"{""short_code"":""F3Wyxo"",""original_url"":""https://acme.dev/jade/beacon/303""}"
304,304,5,created,2026-01-30 20:13:47,"{""short_code"":""PD5B3P"",""original_url"":""https://acme.dev/dawn/window/304""}"
305,305,57,created,2026-01-18 01:35:50,"{""short_code"":""5Jmnkf"",""original_url"":""https://seeded.app/mellow/yard/305""}"
306,306,366,created,2025-07-18 06:19:42,"{""short_code"":""48uk3k"",""original_url"":""https://example.com/ember/journey/306""}"
307,307,254,created,2025-06-07 13:26:03,"{""short_code"":""g7B1Iu"",""original_url"":""https://hackstack.io/brisk/valley/307""}"
308,308,184,created,2025-11-12 12:42:30,"{""short_code"":""uNGzYY"",""original_url"":""https://hackstack.io/mellow/uplink/308""}"
309,309,84,created,2025-11-02 01:39:42,"{""short_code"":""JpOaUs"",""original_url"":""https://opswise.net/lively/kernel/309""}"
310,310,75,created,2025-09-23 22:00:08,"{""short_code"":""VyxhCA"",""original_url"":""https://opswise.net/opal/field/310""}"
311,311,294,created,2025-03-16 11:13:33,"{""short_code"":""TB1wow"",""original_url"":""https://example.com/forest/anchor/311""}"
312,312,110,created,2025-03-17 18:35:39,"{""short_code"":""c6Gcl1"",""original_url"":""https://relay.cloud/mellow/garden/312""}"
313,313,233,created,2025-04-22 02:47:51,"{""short_code"":""DQd4Be"",""original_url"":""https://relay.cloud/lively/network/313""}"
314,314,383,created,2025-01-30 09:22:29,"{""short_code"":""cbQLnU"",""original_url"":""https://hackstack.io/clear/journey/314""}"
315,315,308,created,2025-03-27 22:04:15,"{""short_code"":""Q4NGaD"",""original_url"":""https://example.com/urban/lagoon/315""}"
316,316,377,created,2025-09-23 13:19:25,"{""short_code"":""Ul83MS"",""original_url"":""https://hackstack.io/ivory/garden/316""}"
317,317,186,created,2025-10-23 17:16:49,"{""short_code"":""cpr4k3"",""original_url"":""https://seeded.app/clear/quartz/317""}"
318,318,87,created,2025-11-12 17:24:39,"{""short_code"":""SAudQx"",""original_url"":""https://relay.cloud/warm/uplink/318""}"
319,319,114,created,2026-01-24 03:42:02,"{""short_code"":""h2hA0S"",""original_url"":""https://hackstack.io/navy/signal/319""}"
320,320,181,created,2025-12-05 04:30:05,"{""short_code"":""Gbes8s"",""original_url"":""https://hackstack.io/young/uplink/320""}"
321,321,391,created,2025-05-28 16:03:04,"{""short_code"":""xfM8C0"",""original_url"":""https://acme.dev/keen/delta/321""}"
322,322,176,created,2025-12-02 11:15:55,"{""short_code"":""qvjMJz"",""original_url"":""https://seeded.app/ivory/field/322""}"
323,323,325,created,2025-01-13 18:38:44,"{""short_code"":""WPi1g6"",""original_url"":""https://opswise.net/gold/lagoon/323""}"
324,324,182,created,2025-07-17 16:53:39,"{""short_code"":""eFOXhZ"",""original_url"":""https://acme.dev/calm/anchor/324""}"
325,325,347,created,2025-09-27 20:56:55,"{""short_code"":""eehirX"",""original_url"":""https://opswise.net/calm/trail/325""}"
326,326,312,created,2025-04-25 18:36:00,"{""short_code"":""PtKrSV"",""original_url"":""https://relay.cloud/dawn/lagoon/326""}"
327,327,209,created,2025-10-23 05:26:42,"{""short_code"":""QnChp1"",""original_url"":""https://hackstack.io/calm/lagoon/327""}"
328,328,121,created,2026-01-25 15:55:46,"{""short_code"":""mCbuqN"",""original_url"":""https://relay.cloud/rapid/garden/328""}"
329,329,286,created,2025-03-13 20:28:23,"{""short_code"":""Dc74DU"",""original_url"":""https://acme.dev/tidy/journey/329""}"
330,330,392,created,2025-06-23 02:20:28,"{""short_code"":""Cuu1Sj"",""original_url"":""https://relay.cloud/ivory/meadow/330""}"
331,331,212,created,2026-01-26 00:34:51,"{""short_code"":""rRdI6J"",""original_url"":""https://example.com/cobalt/zenith/331""}"
332,332,182,created,2025-04-09 02:15:16,"{""short_code"":""Sx2xqc"",""original_url"":""https://relay.cloud/gold/journey/332""}"
333,333,128,created,2025-08-16 04:47:14,"{""short_code"":""MVph2X"",""original_url"":""https://hackstack.io/quiet/journey/333""}"
334,334,348,created,2025-09-25 14:41:05,"{""short_code"":""0W4WgU"",""original_url"":""https://relay.cloud/ember/journey/334""}"
335,335,313,created,2025-11-19 21:25:48,"{""short_code"":""sLYhR0"",""original_url"":""https://example.com/ivory/river/335""}"
336,336,204,created,2025-03-12 09:32:25,"{""short_code"":""FW7CSZ"",""original_url"":""https://hackstack.io/harbor/orbit/336""}"
337,337,24,created,2025-05-25 00:58:06,"{""short_code"":""oqy6vx"",""original_url"":""https://seeded.app/lively/window/337""}"
338,338,295,created,2025-09-06 20:43:44,"{""short_code"":""m6xpEN"",""original_url"":""https://example.com/urban/zenith/338""}"
339,339,84,created,2025-05-26 23:07:59,"{""short_code"":""pfgOmX"",""original_url"":""https://seeded.app/keen/island/339""}"
340,340,10,created,2025-08-19 03:19:57,"{""short_code"":""H9k9IM"",""original_url"":""https://example.com/calm/kernel/340""}"
341,341,291,created,2025-03-21 20:42:08,"{""short_code"":""kK13FL"",""original_url"":""https://hackstack.io/urban/uplink/341""}"
342,342,209,created,2025-06-24 11:01:37,"{""short_code"":""fLremF"",""original_url"":""https://relay.cloud/clear/beacon/342""}"
343,343,371,created,2025-08-01 02:27:34,"{""short_code"":""2HZ6zj"",""original_url"":""https://opswise.net/urban/kernel/343""}"
344,344,180,created,2025-05-10 02:22:39,"{""short_code"":""iA9BXf"",""original_url"":""https://hackstack.io/silver/anchor/344""}"
345,345,326,created,2026-01-06 04:58:02,"{""short_code"":""yucWdR"",""original_url"":""https://relay.cloud/vivid/zenith/345""}"
346,346,78,created,2025-07-11 13:32:06,"{""short_code"":""hRvaTT"",""original_url"":""https://acme.dev/dawn/harvest/346""}"
347,347,188,created,2025-03-29 08:24:48,"{""short_code"":""30HOmC"",""original_url"":""https://relay.cloud/ivory/meadow/347""}"
348,348,350,created,2025-04-19 20:45:34,"{""short_code"":""H2djvN"",""original_url"":""https://example.com/dawn/engine/348""}"
349,349,240,created,2025-12-09 10:04:20,"{""short_code"":""YUTIVo"",""original_url"":""https://seeded.app/urban/window/349""}"
350,350,117,created,2025-04-13 09:26:43,"{""short_code"":""DGNAub"",""original_url"":""https://opswise.net/brisk/network/350""}"
351,351,13,created,2025-03-24 13:51:24,"{""short_code"":""QAbkpy"",""original_url"":""https://opswise.net/vivid/network/351""}"
352,352,218,created,2025-05-23 10:55:44,"{""short_code"":""AB1CGT"",""original_url"":""https://acme.dev/rapid/field/352""}"
353,353,301,created,2025-06-18 04:23:08,"{""short_code"":""yXVK3S"",""original_url"":""https://seeded.app/ember/anchor/353""}"
354,354,102,created,2025-07-03 05:55:45,"{""short_code"":""FOkT1O"",""original_url"":""https://example.com/ember/valley/354""}"
355,355,307,created,2025-09-13 06:40:29,"{""short_code"":""eu8KZW"",""original_url"":""https://relay.cloud/amber/kernel/355""}"
356,356,216,created,2025-08-09 00:24:08,"{""short_code"":""MgHiWY"",""original_url"":""https://example.com/cobalt/trail/356""}"
357,357,332,created,2025-10-27 13:01:59,"{""short_code"":""1xw8hs"",""original_url"":""https://opswise.net/cobalt/garden/357""}"
